
distance,time,avg_speed,hour,day,vehicle_count,road_type,traffic
418.7392277944022,434.8286893532001,57.77988960442366,20,2,100,2,Medium
215.50199840354773,372.91761726254833,34.67285884514692,12,6,208,2,Medium
233.3233230651978,466.83755418976585,29.987731831491047,5,1,281,1,Medium
234.8521675287004,284.64284536407536,49.50459946990277,18,2,241,1,High
252.13533342784507,517.5927571299554,29.227843313642794,6,5,223,2,Medium
129.9684542491517,127.25199376766825,61.28082573846807,20,4,146,0,Low
240.27419383440738,345.4604835921419,41.731116335391974,13,1,143,1,Low
169.44785546887346,388.07017289998174,26.198538403910625,12,5,175,1,Medium
343.8139679322927,254.43230379033758,81.0779046867278,23,0,278,0,Low
477.05969509397653,327.2668703423958,87.46250934502413,12,5,141,2,Low
334.34654594149913,259.53531562726613,77.29504059208816,19,3,269,1,High
102.01643700311288,140.28989981210026,43.630982903152855,17,4,99,2,Medium
174.06061273463973,319.40782007516117,32.696872486155314,21,4,208,0,Medium
165.0975054739637,187.1029232344826,52.9433220881511,16,2,238,2,Low
140.24610769818167,191.3161082990809,43.98357533353257,16,1,97,2,Low
312.1859639783118,292.4063124977071,64.05866439304586,7,4,267,2,Low
472.51333024883235,704.3189535960796,40.25278557417448,13,4,207,2,Low
346.23205709871155,350.85971565361297,59.20863096871399,13,5,127,2,Low
194.22261981259692,171.08054799285384,68.11620213680041,11,0,161,0,Low
304.6971404319749,638.1539015492236,28.647992876853607,5,0,85,0,Medium
447.2415234603764,700.5345589495547,38.30573533425769,16,2,214,2,Low
339.36793180468675,224.77492878059132,90.58873255458646,12,5,286,2,Low
293.6154324462347,654.9027784444825,26.900062920205656,12,5,100,0,Medium
231.473710028771,183.17276746928502,75.8214378349397,17,4,271,2,High
165.5434766220875,103.65306844161029,95.82551434953875,6,3,164,2,Low
171.24392521036694,374.5640026822631,27.43092085476733,5,6,150,2,Medium
267.77148670555187,300.87534913473695,53.39848960221185,9,3,182,1,Medium
371.6846881293719,830.9956622658725,26.836579660300572,4,3,292,0,Medium
438.81787993835,343.99873934745307,76.5382828037272,20,6,178,2,Low
498.79586026840366,609.3301924019083,49.11581928696578,5,1,88,0,Low
218.51199573057212,222.53380195127338,58.915632721293676,20,4,219,0,High
348.5943017528653,391.831686863806,53.37919011241641,12,4,111,1,Low
63.237688685650994,44.80033127516421,84.69270679796223,6,0,105,1,Low
259.56746046316243,240.91617723086011,64.64508862294363,1,1,60,0,Low
225.21566147778114,181.76581731106964,74.34257930654337,10,4,115,1,Low
152.93366224439075,217.4565570818729,42.19702481175885,10,6,145,1,Medium
122.50083241672849,119.55792941216419,61.476892257519246,18,5,111,2,Low
471.08089566599097,677.4145919493848,41.72460126467332,2,1,226,2,Low
212.4124748420359,508.4687737005388,25.06495806570048,11,3,268,0,Medium
136.37674164927202,132.93241540960105,61.554621374654815,22,5,120,1,Low
124.51004303712809,208.63164544289526,35.807619531393044,13,2,249,2,Low
131.3020648244365,147.06189958799962,53.5701219115019,23,6,256,2,Low
418.9065765731896,587.0166678193561,42.81717363794862,6,1,169,2,Low
412.79934791730125,521.9873964722512,47.449346559758816,4,5,104,1,Low
122.14365628915722,105.13485558533101,69.70684780559077,1,6,242,0,Low
452.6146031693562,440.37828017842514,61.66715619843558,10,0,261,1,High
370.27453498060254,244.44074616805779,90.88694273401495,10,3,184,0,Low
139.37786128812002,278.9455516978132,29.97958428226393,6,6,121,0,Medium
388.08076635208147,348.3830488658357,66.8369085606459,14,5,209,0,Low
57.321522291070245,93.09328887830029,36.9445679587103,15,0,161,2,Low
127.52154175027191,161.37150575421362,47.41414829870935,4,4,266,0,Low
329.86258566042255,404.4676625302263,48.93284920681711,22,5,241,2,Low
468.1792147659374,449.0065095934765,62.56201699923945,2,2,247,2,Low
89.81016206740091,121.15618270114449,44.47655582989205,12,1,215,1,Low
478.4101342279836,721.7879200233924,39.76875652442165,7,5,255,1,Low
422.91646431533877,254.6473806485481,99.64755103427373,7,0,207,2,Low
287.61452596832373,176.7254574315398,97.64790997802011,7,4,151,0,Low
230.26626541670106,168.22924503224664,82.12588674670553,22,5,72,1,Low
490.0018836687482,333.5936971881588,88.13150028893433,9,0,201,2,High
305.42416464176847,711.9704500774301,25.739059642873006,0,1,143,0,Medium
455.46082880519265,300.6336861445826,90.90015852438098,23,5,274,2,Low
226.30616227561373,387.7134653909679,35.02166148097147,5,6,127,0,Low
117.80051043778401,140.32543164068957,50.36885006251108,0,3,83,1,Low
420.0213748439591,808.3146173112927,31.177566198746838,17,0,207,0,High
83.71990133523903,90.228291074158,55.67205164049726,13,6,69,0,Low
360.3342789286484,243.44354602663637,88.80932392166743,0,0,125,0,Low
96.45290544995763,155.71159404015972,37.16598216511021,3,1,271,1,Low
101.20726713815944,116.36834382466797,52.18288607285584,14,3,157,0,Low
96.01602630587777,95.45161872250489,60.354781358929316,15,5,209,1,Low
200.97711677028846,210.51616179849267,57.281241037255356,16,6,123,0,Low
276.97340966560023,309.36429751477056,53.71791351955399,13,4,90,1,Low
327.9711591084914,245.4038573473989,80.18728702643213,0,3,273,2,Low
476.97391540974246,358.9887329592082,79.71959088709464,1,4,72,2,Low
406.4974468178752,710.2602597656889,34.3393093921918,6,5,184,0,Medium
482.4150239866196,358.22069352697235,80.80186868662226,10,3,147,1,Low
287.4827682663979,250.3605806389182,68.89649341747271,1,0,99,1,Low
172.03873167525165,274.46309347368464,37.60915090576576,4,1,181,0,Low
228.77939702761023,160.67742350489743,85.43056966082246,22,1,203,1,Low
423.1070364190281,924.0791431717046,27.472129819972135,7,3,223,1,Medium
355.9781757388744,565.4233969752538,37.77468470281085,2,0,262,2,Low
208.609744143799,128.97740628881684,97.0447848873606,17,0,261,0,High
431.10906552180364,340.8814691721507,75.88134372374813,9,2,228,1,High
158.0253229703469,225.95949637041556,41.961145827116525,15,6,242,2,Low
215.46248245778347,344.8517895633141,37.48784068610291,6,2,68,1,Low
432.34686455612524,528.7565264914332,49.06003155270331,6,5,164,0,Low
75.27612164112429,46.67644207908026,96.76331565322373,4,0,54,1,Low
260.4358026953246,509.97788881806287,30.64083464076259,12,5,98,1,Medium
220.93191707490593,319.5936190998651,41.477408284400724,2,5,96,0,Low
131.07883364506085,236.77109309616068,33.21659716082622,16,4,155,0,Medium
202.6041349204146,130.9723517405238,92.81537617426504,5,2,149,1,Low
73.0395331184979,70.33060211348077,62.31102614532961,5,5,199,1,Low
414.4867244124982,368.4829822720357,67.4907788452222,22,1,172,0,Low
357.5814817967857,825.4510443167377,25.991715748044513,10,0,56,1,High
68.36722407311429,153.86482142959338,26.65998248510558,15,2,177,1,Medium
444.7249124285591,1148.9148905777574,23.224953357768,4,5,124,0,Medium
468.2412564749278,842.8019121473793,33.334612776225924,3,0,194,2,Medium
178.12276497348074,133.73361691133766,79.91532828648704,16,5,194,0,Low
297.293741368807,198.04491396824906,90.06858153897444,11,0,258,1,Low
67.9299993849481,92.61261923536176,44.009120968048876,22,4,262,0,Low
112.01051889531888,81.93738536844305,82.0215473498314,5,0,135,0,Low
92.57983174941072,261.980694333661,21.203050549556952,4,1,116,1,Medium
202.96317340210172,149.64708959964204,81.37672731695568,3,1,124,1,Low
210.71976872741521,231.1796643511048,54.68987144320374,19,6,82,2,Medium
260.0287831239832,220.88270193226552,70.63353920862177,14,1,107,2,Low
300.69764203713993,270.4045791188617,66.72171965807479,4,5,134,1,Low
72.99969047164655,128.4697520673456,34.093483935446116,14,0,254,0,Medium
397.5292988106706,669.6577478220081,35.617833148672716,10,6,208,1,High
173.39636151612092,294.18487081699953,35.3647747488654,7,2,287,1,Low
386.049061799141,260.83464118586454,88.80317277889135,23,0,239,1,Low
452.44713582333594,505.9434183664939,53.6558578764545,5,2,240,2,Low
406.05043816178164,344.83749854887844,70.650745328538,16,6,281,2,Low
85.87028434045816,71.56986113250798,71.98864129257454,14,5,59,1,Low
399.46281519826647,336.9311194077668,71.13551563306115,2,0,244,0,Low
434.72411981765066,562.2746721007815,46.38915548446378,9,6,249,2,High
470.98617696460536,725.4655135890824,38.953155027411626,18,5,295,1,High
222.70993095713405,604.0775110866956,22.120664338901832,4,6,55,0,Medium
341.5140777881191,264.37503334355466,77.50673128297765,21,6,72,0,Low
211.46196282479715,256.7126232823991,49.42381721342385,14,1,148,1,Low
388.9952213742296,307.88798567274563,75.80585917133374,15,4,168,0,Low
396.7574006614338,404.0100340867602,58.922902975656946,20,0,139,1,Medium
465.6636625439529,480.8865846537688,58.100642946305996,1,4,104,0,Low
230.88930266872768,204.69163271986375,67.6791619473916,13,3,278,2,Low
303.8703986491405,309.0020615080094,59.003567257676195,0,6,278,1,Low
460.27355548050656,786.6014917461205,35.10851888613469,10,0,134,0,High
79.13460234494033,136.45823995946688,34.79508560352804,9,3,248,0,High
212.16009186104552,252.45020783274663,50.42422274453564,18,1,170,1,Medium
427.11054369808767,271.3680726674988,94.43495828370715,19,2,294,0,High
110.53489372247921,94.2347733745031,70.37841113058997,5,1,105,2,Low
456.5084043675717,1278.058431310542,21.431339593736443,20,3,263,0,High
231.89329169363737,140.40623028402456,99.0952999270242,0,3,97,2,Low
271.2583311810174,533.720145086663,30.494445489252247,12,2,285,2,Medium
485.4006137877912,545.6329187905644,53.3766124152169,17,2,233,2,High
463.04591649280053,308.2208879622371,90.13910502059142,1,6,80,0,Low
385.49555519695326,328.93504837849366,70.3170228464151,22,2,277,1,Low
208.7910554079297,232.85468441536557,53.799490252596016,16,4,165,0,Low
305.1841902816327,262.12566468549585,69.85600375632033,18,1,182,0,Low
84.41511435198402,84.7480413236217,59.76429404165246,0,5,261,2,Low
494.2897693317706,1020.8626223811885,29.05129986121895,7,4,224,0,Medium
260.9550472007659,287.13530327916783,54.52935481368905,6,0,96,2,Low
377.46478967827517,287.76002190694254,78.70407859511671,1,2,138,1,Low
480.4706498204706,359.0736091634096,80.28503976216444,21,4,58,1,Low
95.17965100954908,79.99637229894755,71.38797543508204,15,5,245,2,Low
422.49952956666465,441.3872717160472,57.43249386291319,7,1,170,0,Low
163.58797262245741,401.23579489884685,24.4626189441097,16,3,90,2,Medium
321.24461874109454,498.55886189720076,38.66078531052161,0,0,133,0,Low
303.22977753687644,311.81903507028755,58.34726109043183,23,4,300,0,Low
418.3939123108007,405.067714117627,61.973921553664574,17,2,248,0,High
261.64269157932677,191.6693624804702,81.90438623887624,17,5,150,0,Low
319.642385769654,505.6138508119347,37.93120602883323,6,3,69,2,Low
499.7846936136477,484.8487306097815,61.848324484844774,20,6,200,0,Low
356.6290863870081,240.75935436239072,88.87606979960837,1,1,223,0,Low
142.19753904162724,284.4108570206232,29.998335618667937,16,2,300,1,Medium
277.5224214515101,273.81170383659526,60.81312469034473,23,4,263,1,Low
417.8139245275408,252.39255501198153,99.32478186792152,6,5,287,0,Low
420.14920243236503,641.8825057530729,39.273468150321555,12,3,186,2,Low
243.81308077658034,195.86299484710972,74.6888653367831,6,1,126,1,Low
397.47416970807296,266.4146643426353,89.51628185081036,6,5,113,1,Low
269.1534745563846,299.1271978345552,53.98776370149755,13,2,268,2,Low
281.1191070388953,434.536324282858,38.81642449608927,22,3,252,0,Low
411.8903389716706,338.26833386269277,73.05862791263138,1,4,119,0,Low
75.72191584298464,48.372761236488884,93.92300200452343,13,6,130,2,Low
407.6148715794878,410.40284319538017,59.5924046343073,7,0,85,2,Low
209.74589106893563,220.0366482348953,57.19389731251296,11,2,186,0,Low
474.2771420788926,418.9589578523921,67.92223436539915,11,0,291,2,Low
69.57049499237624,48.11513986468488,86.75501539186709,6,3,292,0,Low
346.1435142318505,404.8014143782154,51.30567758962036,22,1,286,1,Low
101.38108024639027,107.04387940427898,56.825900262918346,3,2,75,0,Low
416.77817646608946,362.44254912959434,68.99490870489386,5,0,291,1,Low
437.5568416151262,438.99600424529876,59.80330172262319,13,4,141,2,Low
242.6249668642312,192.62130672451957,75.57574112335095,22,0,291,1,Low
79.36287317741748,65.49187273616491,72.70783673919247,17,6,251,0,High
377.26199082397346,607.7209646704591,37.24689580474286,5,6,123,1,Low
269.9071307179281,258.7703643578425,62.58223534701642,20,1,74,1,Low
430.40436387746274,302.5408241414416,85.35794105120372,6,1,164,1,Low
291.949362692989,389.75770326416426,44.94320860082385,2,1,137,0,Low
241.99387293275254,192.13607764368447,75.56952631713315,14,5,261,0,Low
481.18496967905384,446.06815321656416,64.72351359888819,17,3,299,1,High
110.6612968923053,248.58038832742312,26.710384750033942,17,4,89,1,High
114.5523053458403,70.41743651545008,97.60563094685226,10,2,285,2,High
200.73720549040004,273.42185352249703,44.049998836076966,16,6,87,0,Low
137.30843213909202,140.2371364541255,58.74696344103196,17,4,137,2,Medium
200.0715838403895,162.92366581781343,73.68048693335298,11,3,63,0,Low
471.9538042123202,831.6945912207514,34.04762824196743,2,1,225,2,Medium
120.13675017185503,81.43013095080889,88.52012057632211,13,0,198,1,Low
292.07971652024264,260.6861703736804,67.22559530524259,7,2,79,0,Low
412.1372428762608,358.0246165401071,69.06853168797545,4,0,182,2,Low
395.19340702267436,628.8906925162955,37.703856494498936,20,3,248,0,High
278.5513634973504,448.9253741838021,37.22908699519898,19,4,71,1,High
263.821153063985,195.15986289172358,81.10924525818774,1,3,269,2,Low
420.11373067897784,306.9107656138313,82.13079065611863,2,0,200,0,Low
320.47407618159565,833.3401818160386,23.073943859268333,12,2,274,2,Medium
247.3158862448966,241.29755951679104,61.49649090695096,19,1,165,2,Low
462.5442103351078,328.70411680144315,84.43049904626147,6,4,101,0,Low
399.87757455509825,313.8599077875724,76.44383330904651,16,2,256,0,Low
332.64727771683124,306.60766656503756,65.09568689723618,7,2,110,0,Low
337.2007922842381,292.5912294056486,69.14782639982884,22,3,161,1,Low
156.26511394050948,267.039721901604,35.11053250679052,5,2,137,2,Low
218.90561204590767,251.49556751614344,52.224923295760945,20,2,188,0,Medium
289.840184972747,187.23555570223368,92.87985411286579,16,4,120,0,Low
119.13028115797255,126.03702596930692,56.7120400890689,21,4,81,1,Low
314.9557870453545,273.7428321696411,69.03321293545469,3,0,291,1,Low
261.99295067452636,165.86069162972723,94.77578373762286,23,0,51,0,Low
71.4382765456968,126.1166573448388,33.98676021853207,0,2,230,1,Medium
207.1003241688779,130.53306385236547,95.1944211176002,20,0,278,0,High
379.3506955359371,573.8252791770796,39.66545664352351,13,3,272,0,Low
386.9017009878416,441.463256814301,52.584448877554884,7,6,97,1,Low
128.23984147548606,146.40702390166092,52.55479063420724,3,5,75,1,Low
182.17594271728655,494.1520923060606,22.119822486286644,3,4,99,2,Medium
465.31542015617373,318.8233465886676,87.56863481955178,11,6,272,2,Low
268.15293182926473,171.48954626458084,93.82015557340661,21,2,134,2,Low
229.90387777141072,285.5828869047851,48.30202823351847,15,3,168,2,Low
384.39600138654595,294.8620716354862,78.2188090698372,3,1,58,1,Low
57.649793945367946,43.2216172443587,80.02911175595924,19,6,295,2,High
316.6696685966988,220.53295203270378,86.15574199081283,19,0,222,1,High
59.8719107217294,69.57389556925523,51.63308183207742,6,0,218,1,Low
299.85561709019373,326.1040136092915,55.17054766141954,16,2,107,2,Low
286.77947412475464,178.91125317121208,96.17488079980625,16,0,254,0,Low
188.2680151708485,495.5597774550775,22.794587906753392,10,3,202,1,High
441.07021922872633,861.6923391499557,30.71190487759246,1,1,155,1,Medium
147.93716721647934,219.96502378817272,40.352915568688815,15,4,112,1,Low
492.4941920069285,1090.781444056974,27.09035039183548,22,6,95,2,Medium
258.2694188548541,213.1586568305778,72.69779872748902,6,2,145,0,Low
186.81375372941883,129.35094903018754,86.65437175222618,19,2,117,2,Low
87.83851768443381,87.51101141555606,60.224547469110526,9,3,184,0,Low
282.0494715203139,632.9677522844037,26.735909104600076,3,3,277,0,Medium
74.06462488012392,206.3029883611391,21.540538642262923,18,6,265,0,High
365.68142269556955,341.12429628473393,64.31932759025841,1,5,182,2,Low
262.39866059056493,244.2949982350738,64.4463445800239,6,6,213,1,Low
207.62376526896625,266.6359382557165,46.720730887337155,13,0,244,2,Low
143.43986779387262,86.56315578860638,99.42327066552198,5,6,268,1,Low
395.32166080587507,365.81981670110747,64.83875002247984,3,5,128,0,Low
212.77139724137618,195.79596559876444,65.20197592142384,15,6,111,0,Low
461.59715019114253,849.5426968467277,32.60086763651546,9,0,275,2,High
390.93425295619215,349.4035585626298,67.13170087295228,11,2,260,2,Low
479.1717614152207,576.2596746299187,49.89123298168843,23,5,231,2,Low
153.36529235092797,432.58220382648665,21.272066811020885,20,4,159,1,High
339.6782483035728,252.83782950896804,80.6077751015161,13,0,236,2,Low
248.66669709546738,234.5828413279426,63.602272618354675,7,4,226,1,Low
274.25764102345,292.0428170362744,56.346047570699476,7,5,222,0,Low
493.09681152127047,352.1831926193069,84.00687287555219,15,3,83,0,Low
339.1358086084942,223.10703048144626,91.20352896365503,15,4,231,2,Low
412.7576334490373,996.2052646243397,24.85979434798618,14,4,115,2,Medium
200.59316902933884,126.18321588273317,95.38186245740845,16,3,208,0,Low
159.81912580870258,211.42170441820693,45.35554935057259,0,4,149,2,Low
215.3068398816946,201.0433473274249,64.2568409481483,18,0,170,2,Low
278.34322372825727,223.62399853825988,74.68157949442143,6,6,222,2,Low
136.98555098834026,123.9938245988377,66.2866323052145,12,5,258,2,Low
53.60536953434951,75.91169110372275,42.36925992949247,2,0,87,1,Low
187.41671262662626,516.4821421448241,21.772297316805236,9,5,95,1,High
302.17656124026246,708.793906249519,25.579499928760924,4,3,101,2,Medium
414.26075942119456,398.2748147306664,62.40827852014776,1,4,66,2,Low
445.4964989758785,496.4686731431065,53.839831966291825,11,6,62,0,Low
309.4610237827549,648.437568718523,28.634462780525965,19,5,197,1,High
287.39208104927116,726.5361436414623,23.733884423877694,13,3,109,0,Medium
77.0141027533474,70.67107773303998,65.38525112997557,3,4,53,2,Low
459.04390103362675,498.015809806548,55.30473836305802,7,1,232,0,Low
455.01211252531243,335.1497117449356,81.45830294580668,7,2,127,1,Low
221.5729939574575,154.07354772878702,86.2859318385354,12,3,218,2,Low
73.46010582702286,53.93073061707118,81.72717667997237,1,6,76,1,Low
414.7344630395346,258.116458647772,96.40635824904562,8,1,93,1,Low
285.5910474263967,704.9102370387529,24.30871612471953,7,2,184,0,Medium
409.6504719867457,288.9665111004916,85.05839734022705,9,2,225,2,High
277.4400636566785,521.9493941096255,31.89275436902692,15,6,231,0,Medium
174.34551670183055,182.1632989635803,57.42501953810813,18,0,126,2,Medium
248.13434938341786,319.13623048040404,46.65111491914813,7,1,133,2,Low
71.87202565392369,47.60374806309,90.5878573577911,21,4,83,2,Low
112.9607076783497,155.3061657013523,43.640524058356604,22,1,273,2,Low
51.05269701922758,55.3733169185782,55.31837339016148,8,5,286,2,High
146.52320064205716,111.72865662395186,78.68520309979966,1,0,225,2,Low
454.49632669948056,1131.643790584422,24.097494130980674,5,3,187,0,Medium
178.77482584098365,116.83612055346323,91.80799139552624,0,5,126,1,Low
386.24149790446637,538.2634342621689,43.05417830589718,22,5,99,2,Low
157.97630820196133,102.96229623020268,92.05873255706645,19,4,98,2,Low
110.23682342179083,129.8388723895544,50.94167319524231,1,6,252,0,Low
170.92920107580227,190.12350716201337,53.94257773610665,23,0,71,2,Low
399.3833758691043,293.7516098993685,81.57573182443272,12,2,85,2,Low
285.23772042345405,200.12668124748922,85.5171490314311,4,4,56,2,Low
63.92652418682465,161.70652363388334,23.719460198733657,6,5,166,1,Medium
357.23692918291187,240.7650069630798,89.02546105573202,6,6,218,1,Low
119.3253490509101,217.66919476655931,32.891750946811186,13,6,124,2,Medium
93.6765994305015,66.74679087275807,84.2077333207651,19,4,109,0,Low
157.84937473647415,106.24721421501884,89.14080763587359,11,4,255,0,Low
424.8702571992347,677.4366699607871,37.63040378878468,0,5,144,0,Low
464.27386990072733,788.3782858258502,35.333839978688886,2,1,191,0,Low
271.77316751503105,164.29884256541422,99.24835620439389,1,4,101,0,Low
172.86249685217953,481.6076305873013,21.53568413873102,15,1,161,2,Medium
110.39486158085268,107.40354414288134,61.67107191583468,21,6,95,0,Low
295.48123475822314,552.5818535945973,32.08370664032013,1,4,190,1,Medium
295.0055126110667,177.09875796372225,99.94610329390238,9,0,284,2,High
415.26414947020857,314.08674784834693,79.32792178880096,22,2,150,1,Low
298.78609319834084,341.25928941298406,52.53238856219211,5,6,274,0,Low
328.1048572321432,408.2123977757987,48.22560887712391,7,1,171,0,Low
115.13454577609441,74.51315872930486,92.70943366743661,19,3,153,1,Low
102.3221666972072,210.28653199699397,29.19506990547637,4,6,117,1,Medium
472.62974552757544,1206.773352416656,23.49884895524573,13,1,55,1,Medium
393.96292154972963,668.3490222954847,35.36741209226045,5,5,208,0,Low
428.2206360813027,589.3769165520108,43.59389966473315,17,0,211,2,High
271.58459736073917,169.2966730158983,96.25160111748986,5,4,267,1,Low
368.2041990107464,440.84390020756774,50.11354797070534,2,1,51,0,Low
291.4934901819057,701.3150882983857,24.938304768759103,7,2,73,2,Medium
178.40455089578117,199.50271607695905,53.654773550138785,17,5,229,1,High
488.39203609403916,474.7889934488452,61.719042711548404,7,6,217,1,Low
61.826846994121226,135.94856528339594,27.28686994168924,6,4,257,0,Medium
124.02551865431819,179.44607583547952,41.46945584968749,0,6,256,2,Low
399.7691200940805,432.51191564983446,55.45777200058514,7,1,244,1,Low
377.6718937586849,256.094443551102,88.48420649548132,1,4,282,0,Low
196.65671054449274,131.33935421989614,89.83904864427996,12,1,100,2,Low
160.7818013516047,247.17271036273283,39.02901767326651,23,5,138,2,Low
262.01837890238846,289.43120189332956,54.317235430398945,7,6,90,0,Low
398.9257340478916,423.63748086709967,56.50006225578131,14,6,143,2,Low
441.8075832607336,295.10692326650405,89.8266116640878,1,1,128,1,Low
52.27304517077332,49.10851288916983,63.86637521125351,21,0,250,0,Low
231.230514936631,203.57796237220018,68.14996443884448,13,4,195,2,Low
492.18567737344506,309.000263522663,95.56995293708158,16,4,290,0,Low
256.2391124318742,246.28499230250446,62.42502477385469,10,5,166,1,Low
394.9587510764486,250.52107109711523,94.59294166677302,16,0,244,0,Low
402.3118190787783,606.4089321846866,39.80599206836067,19,5,75,1,High
214.6299331220297,142.04951750238882,90.65709066632499,9,5,140,2,Low
409.3966526642067,277.93227972172565,88.38051911223279,23,4,88,1,Low
375.7912615401106,639.5034490590156,35.257785904960585,7,5,289,0,Low
170.10624714608582,315.1951507110733,32.38112897910958,14,6,142,0,Medium
80.28306067457612,86.73999082599373,55.53359637929593,5,2,213,2,Low
416.9263573009636,324.0770551309908,77.19022695990189,8,3,254,0,High
183.65734586913845,466.2179277790879,23.63581513186628,10,5,243,2,High
132.75016296513593,357.9697970469611,22.250507846233873,4,1,204,1,Medium
281.73166447303566,799.2199081862288,21.15049899938592,10,5,221,2,High
389.7346887972832,320.27708067220277,73.0120347005727,22,5,76,2,Low
157.96971238018477,239.92380178122806,39.504970630023884,0,1,194,1,Low
167.76852585761458,182.8585664370238,55.04861898238509,17,4,241,2,High
119.18633817661663,181.91054231890348,39.311522023063496,8,2,247,2,High
194.13331198372276,128.1729621010837,90.8771906967178,10,4,112,0,Low
328.37333371973176,314.9016487181955,62.56683667228279,23,1,245,2,Low
470.8685776007399,325.9232363419344,86.68333983528679,9,1,72,1,Low
390.7001092665435,534.5944638473662,43.850073544131604,13,4,75,0,Low
413.7701598665116,275.95712108665083,89.96401141681443,4,0,268,1,Low
90.17655248324137,247.99399736360732,21.817435931973392,13,3,131,1,Medium
235.48720615177774,253.8419657728627,55.66153069327187,5,3,94,1,Low
290.7365361013966,291.37155423702814,59.86923538834234,20,4,297,0,High
131.63695476797244,213.82205624430833,36.938272060455816,4,4,290,1,Low
344.07067050805455,425.10836172015786,48.56230102590419,17,5,138,0,Medium
178.44974060947817,119.11682905438232,89.88641253773183,10,0,150,0,Low
324.2615057726603,474.9411225373252,40.96442574275217,21,1,120,1,Low
404.7508020192322,463.5627120366328,52.38783769828929,12,4,177,0,Low
325.33534202765355,454.74009577284784,42.92588382487811,20,6,260,1,High
256.2655080326067,408.30082926091734,37.65833762764829,12,0,186,0,Low
200.20074783766572,271.2944783006193,44.276776090331964,18,1,240,2,High
376.8195913168093,359.0221200349837,62.97432447005071,4,0,86,0,Low
383.4916877666462,610.8874614917794,37.66569575648166,20,6,189,1,High
358.7215926685244,784.6507767145379,27.430413884547534,14,2,123,2,Medium
280.68299518989204,223.55618426006492,75.33220235948498,17,3,74,0,Low
469.7357682382932,991.3542630402073,28.42994391113492,13,3,161,1,Medium
337.6311704974307,517.7736729840152,39.124952246212885,20,3,96,1,High
489.174538490623,491.79706400587617,59.68004784405685,5,5,237,2,Low
268.7359379612475,242.459763735717,66.50240035394204,5,6,169,1,Low
394.7191046113389,365.1566239464043,64.8575014762882,8,6,88,0,Low
155.86039261504368,159.85120889200576,58.50205088671244,9,6,168,0,Medium
88.17500933842632,262.9570659673131,20.11925612587728,1,5,57,1,Medium
186.3057436407494,206.76403149950886,54.063293975149236,9,4,179,1,Medium
173.33286890186648,415.9617135158309,25.00223409074927,23,6,177,2,Medium
262.60156607388603,159.02903543758205,99.07683789365204,8,1,149,1,Low
299.4763508402849,456.975524160106,39.3206640190244,12,5,65,0,Low
385.19314553878814,629.5854882673225,36.70921449592576,2,5,149,1,Low
250.47319497211748,178.2495955350538,84.31094417474642,20,5,208,2,High
243.98386298258964,483.501287576106,30.277130909710568,3,1,195,2,Medium
57.07799915751128,58.06909119985899,58.975952243919274,2,0,236,0,Low
220.5478764765094,167.94672878586604,78.7920829673475,12,3,258,0,Low
331.0660852845444,281.790056890441,70.49207248925643,23,6,263,2,Low
214.5477682006043,130.82012900554813,98.40126431529751,3,5,77,2,Low
265.337975531995,547.125309488172,29.098048026352316,8,2,99,2,High
477.5651990523155,707.4830031403717,40.50120188887945,11,1,262,0,Low
146.68882897920196,226.53013593488902,38.85279855781246,22,5,60,0,Low
319.55360510953,283.31242668333806,67.67516882696412,14,0,54,2,Low
321.99366455748844,372.47075765020776,51.86882319388042,23,6,101,2,Low
307.6897697955219,542.8751161436421,34.00669074477623,5,6,269,2,Medium
402.2725066456823,844.9227177935945,28.566340909580312,12,3,249,1,Medium
475.3629549986209,737.2566997260614,38.68635891747738,0,1,93,1,Low
119.64645843562614,83.08433108110047,86.40362644468057,12,0,103,2,Low
482.343577812404,473.6929372812857,61.095727613854805,8,4,77,1,Low
424.4873190898708,994.373909771805,25.6133421192005,14,1,195,0,Medium
258.4009349203368,271.84340165377466,57.03304182077037,10,1,147,1,Medium
192.9536374533607,196.3805486525563,58.95297842193364,14,3,273,1,Low
260.8348775440206,248.05856553538752,63.090313446195545,20,6,105,0,Low
420.6756787002906,603.3851249633016,41.8315594431543,9,5,88,1,Medium
239.49259986968113,223.50440330519334,64.29204874572142,1,1,211,0,Low
158.36048675873613,238.71223886827767,39.80369523812813,16,2,64,1,Low
424.908584932807,367.2092525396252,69.42775793269897,3,2,252,0,Low
368.87472982404125,450.25270773624175,49.15569281241879,10,2,272,2,High
338.8972833393698,383.7215132769651,52.99113105937715,15,3,273,0,Low
228.13547988507162,315.2919007505591,43.41414657502909,4,1,86,1,Low
223.79565583983666,229.35585594786625,58.54543933442184,15,5,164,1,Low
110.00349637521504,93.07313849681134,70.91422819849384,2,4,279,2,Low
96.57324311661364,133.54801092182052,43.38810100577895,17,6,160,1,Medium
318.7352762754381,245.77736751976443,77.81073078255834,18,5,290,0,High
173.98949054249084,378.1054825699814,27.609674849444392,7,1,277,1,Medium
271.1058513940968,568.1187258996387,28.631957268944788,21,5,263,1,Medium
445.1793264594649,775.2698604045141,34.45349929330539,5,3,218,2,Medium
229.79028500298216,172.314044439503,80.01331026165714,10,2,106,0,Low
297.6310748640119,356.7108050703421,50.06258357752636,6,4,98,0,Low
398.7532119702565,439.99165270568494,54.37646957866085,22,3,293,2,Low
